"Box","Folder","Contents"
"123","10","Madison Civics Club Address, (no text or notes)"
"123","10","November 12, 1938"
"123","11","box 123, folder 11"
"123","11","New York State Federation of Women's Clubs Address, (no text or notes)"
"123","11","November 14, 1938"
"123","12","box 123, folder 12"
"123","12","Life Advertisers Association Address, (no text or notes)"
"123","12","November 16, 1938"
"123","13","box 123, folder 13"
"123","13","New York Canadian Club Address"
"123","13","December 6, 1938"
"123","14","box 123, folder 14"
"123","14","National Association of Manufacturers Address"
"123","14","December 7, 1938"
"123","15","box 123, folder 15"
"123","15","Eastern Industrial Advertisers Address, (no text or notes)"
"123","15","December 9, 1938"
"123","16","box 123, folder 16"
"123","16","Station WJZ Radio Address (New York City)"
"123","16","December 11, 1938"
"123","17","box 123, folder 17"
"123","17","Reformed Church Men's Club Address (Bronxville)"
"123","17","January 10, 1939"
"123","18","box 123, folder 18"
"123","18","Station WEVD Radio Debate (New York City)"
"123","18","February 22, 1939"
"123","19","box 123, folder 19"
"123","19","Detroit and Flint Addresses (Michigan)"
"123","19","May 25 and 26, 1939"
"123","20","box 123, folder 20"
"123","20","National Industrial Advertisers Association Address"
"123","20","September 20, 1939"
"123","21","box 123, folder 21"
"123","21","Insurance Advertising Conference Address"
"123","21","October 2, 1939"
"123","22","box 123, folder 22"
"123","22","Cleveland Advertising Club Address"
"123","22","October 4, 1939"
"123","23","box 123, folder 23"
"123","23","New York Advertising Club Address"
"123","23","October 13, 1939"
"123","24","box 123, folder 24"
"123","24","Hartford Chamber of Commerce Address"
"123","24","October 25, 1939"
"123","25","box 123, folder 25"
"123","25","Yale Talk"
"123","25","October 30, 1939"
"123","26","box 123, folder 26"
"123","26","Harvard Club Address"
"123","26","November 3, 1939"
"124","1","box 124, folder 1"
"124","1","Buffalo Transportation Club Address"
"124","1","November 16, 1939"
"124","2","box 124, folder 2"
"124","2","Kenmore High School Teachers Association Address (Kenmore, NY), (no text or notes)"
"124","2","November 17, 1939"
"124","3","box 124, folder 3"
"124","3","Boston Commercial Club Address"
"124","3","November 21, 1939"
"124","4","box 124, folder 4"
"124","4","Hazelton City Teachers Library Association Address (PA), (no text or notes)"
"124","4","November 22, 1939"
"124","5","box 124, folder 5"
"124","5","Worcester Economic Club Address"
"124","5","November 27, 1939"
"124","6","box 124, folder 6"
"124","6","Detroit Bankers Club Address, (no text or notes)"
"124","6","November 30, 1939"
"124","7","box 124, folder 7"
"124","7","Wisconsin Manufacturers' Association Address (PA), (no text or notes)"
"124","7","November 22, 1939"
"124","8","box 124, folder 8"
"124","8","Youngstown Chamber of Commerce Address"
"124","8","December 5, 1939"
"124","9","box 124, folder 9"
"124","9","Peoria Association of Commerce Address"
"124","9","December 7, 1939"
"124","10","box 124, folder 10"
"124","10","Toledo Rotary Club Address"
"124","10","January 8, 1940"
"124","11","box 124, folder 11"
"124","11","National Retail Furniture Association Address"
"124","11","January 10, 1940"
"124","12","box 124, folder 12"
"124","12","Athenaeum Address (Summit, NJ)"
"124","12","January 11, 1940"
"124","13","box 124, folder 13"
"124","13","Melrose Teachers' Public Forum Address"
"124","13","January 17, 1940"
"124","14","box 124, folder 14"
"124","14","Thayer Academy Alumni Association Address, (no text or notes)"
"124","14","January 18, 1940"
"124","15","box 124, folder 15"
"124","15","Credit Men's Association of Eastern Pennsylvania Address"
"124","15","January 19, 1940"
"124","16","box 124, folder 16"
"124","16","Bridgeport University Club Address"
"124","16","February 9, 1940"
"124","17","box 124, folder 17"
"124","17","Chicago Dental Society Address, (no text or notes)"
"124","17","February 12, 1940"
"124","18","box 124, folder 18"
"124","18","Indianapolis Contemporary Club Address"
"124","18","February 14, 1940"
"124","19","box 124, folder 19"
"124","19","La Grange Legion Address (IL), (no text or notes)"
"124","19","February 18, 1940"
"124","20","box 124, folder 20"
"124","20","Grinnell College Address"
"124","20","February 19, 1940"
"124","21","box 124, folder 21"
"124","21","Milwaukee Rotary Club Address, (no text or notes)"
"124","21","February 20, 1940"
"124","22","box 124, folder 22"
"124","22","Milwaukee City Club Address, (no text or notes)"
"124","22","February 20, 1940"
"124","23","box 124, folder 23"
"124","23","Northwestern University Address, (no text or notes)"
"124","23","February 21, 1940"
"124","24","box 124, folder 24"
"124","24","Fort Smith Junior College Address"
"124","24","February 22, 1940"
"124","25","box 124, folder 25"
"124","25","San Antonio Open Forum, (no text or notes)"
"124","25","February 26, 1940"
"124","26","box 124, folder 26"
"124","26","New York City Town Hall Address"
"124","26","March 5, 1940"
"124","27","box 124, folder 27"
"124","27","Jamestown Civic Forum Address (NY)"
"124","27","March 12, 1940"
"124","28","box 124, folder 28"
"124","28","New York Bond Club Address"
"124","28","April 24, 1940"
"124","29","box 124, folder 29"
"124","29","Industrial Advertisers Association Address"
"124","29","June 25, 1940"
"124","30","box 124, folder 30"
"124","30","California Address"
"124","30","Summer 1940"
"125","1","box 125, folder 1"
"125","1","Chicago Union League Club Address"
"125","1","September 17, 1940"
"125","2","box 125, folder 2"
"125","2","Minneapolis Advertising Club Address, (no text or notes)"
"125","2","September 18, 1940"
"125","3","box 125, folder 3"
"125","3","Stamford Associated Willkie Clubs Address (Conn.), See also SPECIAL CORRESPONDENCE"
"125","3","October 1, 1940."
"125","4","box 125, folder 4"
"125","4","Boston Chamber of Commerce Address, (no text or notes)"
"125","4","October 7, 1940"
"125","5","box 125, folder 5"
"125","5","Plainfield, New Jersey Address, (no text or notes)"
"125","5","October 7, 1940"
"125","6","box 125, folder 6"
"125","6","Port Washington Address (Long Island)"
"125","6","October 11, 1940"
"125","7","box 125, folder 7"
"125","7","Moline After Dinner Club Address"
"125","7","October 14, 1940"
"125","8","box 125, folder 8"
"125","8","Republican Women of Delaware Address"
"125","8","October 16, 1940"
"125","9","box 125, folder 9"
"125","9","Virginia Democrats for Willkie Address"
"125","9","October 16, 1940"
"125","10","box 125, folder 10"
"125","10","New York City Address, (no text or notes)"
"125","10","October 23, 1940"
"125","11","box 125, folder 11"
"125","11","Rochester, New York Address, (no text or notes)"
"125","11","October 24, 1940"
"125","12","box 125, folder 12"
"125","12","Cleveland Addresses"
"125","12","October 25 and 26, 1940"
"125","13","box 125, folder 13"
"125","13","Manhattan Campaign Committee Address, (no text or notes)"
"125","13","October 29, 1940"
"125","14","box 125, folder 14"
"125","14","Philadelphia Town Hall Address"
"125","14","October 31, 1940"
"125","15","box 125, folder 15"
"125","15","Women's National Republican Club Address"
"125","15","November 1, 1940"
"125","16","box 125, folder 16"
"125","16","Election Eve Broadcast"
"125","16","November 4, 1940"
"125","17","box 125, folder 17"
"125","17","Invitations to speak during Willkie Campaign, (not accepted)"
"125","17","1940"
"125","18","box 125, folder 18"
"125","18","First Presbyterian Church Address (Santa Barbara)"
"125","18","December 29, 1940"
"125","19","box 125, folder 19"
"125","19","Cincinnati Advertising Club Address"
"125","19","January 22, 1941"
"125","20","box 125, folder 20"
"125","20","Indianapolis Advertising Club Address"
"125","20","January 23, 1941"
"125","21","box 125, folder 21"
"125","21","Columbus Advertising Club Address, (no text or notes)"
"125","21","January 24, 1941"
"126","1","box 126, folder 1"
"126","1","Barrington Town-Warming Address (Illinois), (no text or notes)"
"126","1","January 17, 1941"
"126","2","box 126, folder 2"
"126","2","United Charities Campaign Address, (no text or notes)"
"126","2","February 10, 1941"
"126","3","box 126, folder 3"
"126","3","Cleveland Advertising Club Address"
"126","3","February 26, 1941"
"126","4","box 126, folder 4"
"126","4","St. Louis Chamber of Commerce Address, (no text or notes)"
"126","4","February 28, 1941"
"126","5","box 126, folder 5"
"126","5","Life Underwriters' Association of New York Address"
"126","5","March 27, 1941"
"126","6","box 126, folder 6"
"126","6","Chicago Executives' Club Address"
"126","6","April 18, 1941"
"126","7","box 126, folder 7"
"126","7","National Industrial Advertising Association Address"
"126","7","April 18, 1941"
"126","8","box 126, folder 8"
"126","8","New Jersey Manufacturers' Association Address"
"126","8","May 10, 1941"
"126","9","box 126, folder 9"
"126","9","Harvard Medical Society of New York Address, (no text or notes)"
"126","9","May 31, 1941"
"126","10","box 126, folder 10"
"126","10","New York Union League Club Address"
"126","10","May 15, 1941"
"126","11","box 126, folder 11"
"126","11","Pittsburgh Advertising Club Address"
"126","11","May 27, 1941"
"126","12","box 126, folder 12"
"126","12","Pennsylvania Grade Crude Oil Association Address"
"126","12","June 19, 1941"
"126","13","box 126, folder 13"
"126","13","Lancaster Rotary Club Address, (no text or notes)"
"126","13","August 21, 1941"
"126","14","box 126, folder 14"
"126","14","Financial Advertisers' Association Address, (no text or notes)"
"126","14","September 8, 1941"
"126","15","box 126, folder 15"
"126","15","Iowa Bankers' Association Address, (cancelled)"
"126","15","September 10, 1941"
"126","16","box 126, folder 16"
"126","16","National Hardwood Lumber Association Address"
"126","16","September 18, 1941"
"126","17","box 126, folder 17"
"126","17","Philadelphia Sales Managers' Association Address, (no text or notes)"
"126","17","October 20, 1941"
"126","18","box 126, folder 18"
"126","18","Indiana Association of Personal Finance Companies Address"
"126","18","November 5, 1941"
"126","19","box 126, folder 19"
"126","19","Chicago Sales Executives Club Address"
"126","19","November 13, 1941"
"127","1","box 127, folder 1"
"127","1","Cleveland Media Group Address"
"127","1","January 26, 1942"
"127","2","box 127, folder 2"
"127","2","New York Sales Managers' Club Address, (no text or notes)"
"127","2","February 6, 1942"
"127","3","box 127, folder 3"
"127","3","Toledo Chamber of Commerce Address"
"127","3","February 19, 1942"
"127","4","box 127, folder 4"
"127","4","Wesleyan University Address, (no text or notes)"
"127","4","March 2, 1942"
"127","5","box 127, folder 5"
"127","5","Boston Real Estate Exchange Address"
"127","5","March 4, 1942"
"127","6","box 127, folder 6"
"127","6","Rochester Yale Club Address"
"127","6","March 20, 1942"
"127","7","box 127, folder 7"
"127","7","Buffalo Aero Club Address"
"127","7","March 27, 1942"
"127","8","box 127, folder 8"
"127","8","St. Paul Advertising Club Address"
"127","8","March 28, 1942"
"127","9","box 127, folder 9"
"127","9","American Hardware Manufacturers' Association Address"
"127","9","April 22, 1942"
"127","10","box 127, folder 10"
"127","10","Indiana Bankers' Association Address"
"127","10","May 13, 1942"
"127","11","box 127, folder 11"
"127","11","Western Trip"
"127","11","September 1942"
"127","12","box 127, folder 12"
"127","12","Baltimore Advertising Club Address"
"127","12","October 21, 1942"
"127","13","box 127, folder 13"
"127","13","Iowa Bankers' Association Address"
"127","13","October 26, 1942"
"127","14","box 127, folder 14"
"127","14","Industrial Marketers of Cleveland Address, (no text or notes)"
"127","14","October 28, 1942"
"127","15","box 127, folder 15"
"127","15","Cleveland Chamber of Commerce Address"
"127","15","November 10, 1942"
"127","16","box 127, folder 16"
"127","16","Syracuse Advertising Club Address"
"127","16","November 18, 1942"
"127","17","box 127, folder 17"
"127","17","Miscellaneous Speeches"
"127","17","1943"
"127","18","box 127, folder 18"
"127","18","Shreveport Chamber of Commerce Address"
"127","18","January 22, 1943"
"127","19","box 127, folder 19"
"127","19","Chicago Union League Club Address"
"127","19","February 9, 1943"
"127","20","box 127, folder 20"
"127","20","Friend of the Claremont Colleges Address"
"127","20","February 19, 1943"
"128","1","box 128, folder 1"
"128","1","Minneapolis Association of Sales Managers Address, (no text or notes)"
"128","1","March 24, 1943"
"128","2","box 128, folder 2"
"128","2","St. Louis Chamber of Commerce Address"
"128","2","March 26, 1943"
"128","3","box 128, folder 3"
"128","3","Baldwin-Wallace College Address"
"128","3","May 31, 1943"
"128","4","box 128, folder 4"
"128","4","Chicago Rotary Club Address"
"128","4","September 14, 1943"
"128","5","box 128, folder 5"
"128","5","National Physicians Committee Address, (no text or notes)"
"128","5","October 4, 1943"
"128","6","box 128, folder 6"
"128","6","Disston and Sonds Address"
"128","6","October 8, 1943"
"128","7","box 128, folder 7"
"128","7","Carrier Institute of Business Address"
"128","7","October 11, 1943"
"128","8","box 128, folder 8"
"128","8","American Institute of Steel Construction Address"
"128","8","October 19, 1943"
"128","10","box 128, folder 10"
"128","10","New York Sales Managers' Club Address, (no text or notes)"
"128","10","October 22, 1943"
"128","11","box 128, folder 11"
"128","11","American Association of Advertising Agencies Address"
"128","11","November 5, 1943"
"128","12","box 128, folder 12"
"128","12","Montreal Advertising and Sales Executives Club Address"
"128","12","December 1, 1943"
"128","13","box 128, folder 13"
"128","13","Portland Address, (no text or notes)"
"128","13","December 18, 1943"
"128","14","box 128, folder 14"
"128","14","San Francisco Advertising Club Address, (no text or notes)"
"128","14","December 22, 1943"
"128","15","box 128, folder 15"
"128","15","Los Angeles Town Hall Address, (no text or notes)"
"128","15","December 27, 1943"
"128","16","box 128, folder 16"
"128","16","Cuvier Press Club Address, (no text or notes)"
"128","16","January 19, 1944"
"128","17","box 128, folder 17"
"128","17","Chicago Union League Club Address"
"128","17","January 20, 1944"
"129","1","box 129, folder 1"
"129","1","University School Commencement Address (Cleveland, Ohio)"
"129","1","January 31, 1944"
"129","2","box 129, folder 2"
"129","2","Texas Company Address"
"129","2","February 9, 1944"
"129","3","box 129, folder 3"
"129","3","Philadelphia Rotary Club Address"
"129","3","March 8, 1944"
"129","4","box 129, folder 4"
"129","4","Pittsburgh Advertising Club Address, (no text or notes)"
"129","4","March 14, 1944"
"129","5","box 129, folder 5"
"129","5","Independent Petroleum Association of America Address, (no text or notes)"
"129","5","April 29, 1944"
"129","6","box 129, folder 6"
"129","6","Ohio State Bar Association Address"
"129","6","May 12, 1944"
"129","7","box 129, folder 7"
"129","7","Philadelphia City Business Club Address"
"129","7","August 11, 1944"
"129","8","box 129, folder 8"
"129","8","Portland Chamber of Commerce Address"
"129","8","September 18, 1944"
"129","9","box 129, folder 9"
"129","9","Los Angeles Rotary Club Address"
"129","9","September 29, 1944"
"129","10","box 129, folder 10"
"129","10","National Stationers Association Address, (no text or notes)"
