"","date","entryDate","year1","Title","Abstract","StoreId","filename1","filename"
"1727",1950-11-30,"Nov 30, 1950",1950,"The Workman Outgrows His Union Leadership","Since the election another trip to Ohio has convinced this writer that a profoundly different attitude toward politics has developed among wellpaid union members.",166133088,"166133088_1","166133088_1.pdf"
"1728",1950-11-14,"Nov 14, 1950",1950,"Coalition Government Is What We Must Have","A working majority in a legislative body is a number of members associated with one party large enough not only to elect the officers of the body but to carry through a legislative program on which said majority is united.",166132522,"166132522_1","166132522_1.pdf"
"1729",1950-08-17,"Aug 17, 1950",1950,"O'Dwyer in Mexico City and Flynn in the Bronx","William O'Dwyer, Mayor of New York until Sept. 1, will unquestionably be a popular and able Ambassador to Mexico. His appointment is a happy deliverance of a worthy man from one of the world's most difficult and thankless...",166131074,"166131074_1","166131074_1.pdf"
"1730",1950-11-23,"Nov 23, 1950",1950,"ACHESON'S CUTE WAY","Dean Acheson has a cute way with words. Some of his quips sound like the wisecracks of some of the Harvard law professors whose favorite child he has remained all these years. They also suggest the off-hour cynicism of...",166128749,"166128749_1","166128749_1.pdf"
"1731",1950-09-01,"Sep 1, 1950",1950,"Civil War in Germany on the Korean Model","High Commissioner John J. McCloy has warned us that Russia has been building up an army of Communist Germans east of the Iron Curtain.",166126050,"166126050_1","166126050_1.pdf"
"1732",1950-05-17,"May 17, 1950",1950,"Fair Employment Practices Bill Seen as Political Bluff","Several arguments have been advanced for the fair employment practices bill, now before Congress, that should be dragged out for close examination. For if a piece of legislation is enacted under the persuasive influence of...",166125636,"166125636_1","166125636_1.pdf"
"1733",1950-10-26,"Oct 26, 1950",1950,"Helen and Marcantonio Making Similar Appeal","There could scarcely be a greater contrast than that between the magnificent State of California and a segment of the city of New York that runs along the western side of the East and Harlem Rivers from 59th to 119th Sts.",166125467,"166125467_1","166125467_1.pdf"
"1734",1950-11-28,"Nov 28, 1950",1950,"SPENDING SPREE","If a man were to draw all his savings from the bank, borrow on his insurance, cash his bonds and engage in a spending spree, he could, for the moment, appear to be a rich man.",166123732,"166123732_1","166123732_1.pdf"
"1735",1950-06-13,"Jun 13, 1950",1950,"BALANCING A BUDGET","Murray Shields, an able and imaginative economist, points out a method by which Federal taxes can he reduced and the budget balanced, too. And his Dian makes a lot of sense.",166123703,"166123703_1","166123703_1.pdf"
"1736",1950-11-09,"Nov 9, 1950",1950,"THE BAD NEWS","The capacity of politicians to beguile the public has been shown many times but never more than in the last three months.",166123530,"166123530_1","166123530_1.pdf"
"1737",1950-08-07,"Aug 7, 1950",1950,"WHERE NOT TO SPEND","Since the major cause of inflation is government spending, it would seem that the first step for Congress in finding money for new military purposes would he to cut expenditures elsewhere.",166122858,"166122858_1","166122858_1.pdf"
"1738",1950-09-13,"Sep 13, 1950",1950,"A Contempt Citation and Freedom of Press","It may be well for all publishers and others interested in a free press to look closely into the issue raised by the citation for contempt of the Congress of Dr. E. A. Rumely of the Committee for Constitutional Government.",166121539,"166121539_1","166121539_1.pdf"
"1739",1950-10-09,"Oct 9, 1950",1950,"New York City Corruption Gives Gov. Dewey an Issue","At last Gov. Dewey has a campaign exactly to his liking.",166121102,"166121102_1","166121102_1.pdf"
"1740",1950-11-07,"Nov 7, 1950",1950,"THE LAST GUESS","These reflections are written after weeks of travel and observation during this Congressional campaign. They appear when voters have for the most part made their decisions and before the result is known.",166120198,"166120198_1","166120198_1.pdf"
"1741",1950-11-25,"Nov 25, 1950",1950,"Foreign Policy Without Considering the Election","If ever there was a moment in our history when party lines should be ignored in creating foreign policy it is now. But the Truman administration seems to be in the process of making grave decisions, involving the peace of the entire...",166120058,"166120058_1","166120058_1.pdf"
"1742",1950-11-17,"Nov 17, 1950",1950,"A Word Fit to Be Lost","It would be exceedingly helpful in developing better foreign policy if we could get rid of the term isolationist.",166118619,"166118619_1","166118619_1.pdf"
"1743",1950-07-07,"Jul 7, 1950",1950,"Strachey Puts a Spoke in Mr. Attlee's Wheel","Prime Minister Attlee is either an incredibly poor party leader or he is a teller of tall tales. John Strachey, the Labor government's Secretary of State for War, has again raised the issue of the Socialist attitude toward the Schuman plan.",166118294,"166118294_1","166118294_1.pdf"
"1744",1950-10-31,"Oct 31, 1950",1950,"Congress Gain for GOP","The writer of this column has never conceived it to be his duty to don the robes of a prophet. That is partly because such a robe often proves to be the motley of a clown.",166118091,"166118091_1","166118091_1.pdf"
"1745",1950-06-21,"Jun 21, 1950",1950,"SOCIALISTS ONLY","The British Labor Party, in rejecting economic co-operation with Euroepan governments because they are not sufficiently Socialist, makes a remarkable statement about the United States.",166117897,"166117897_1","166117897_1.pdf"
"1746",1950-06-07,"Jun 7, 1950",1950,"OF HUMAN RIGHTS","High honora in the long roll of historic futilities will go to the United Nations Commission on Human Rights.",166116840,"166116840_1","166116840_1.pdf"
"1747",1950-06-23,"Jun 23, 1950",1950,"American Money in Germany","Within five years after the Dawes Plan of 1924, Americans invested more than $5,000,000,000 in Germany. Most of that money was lost.",166116389,"166116389_1","166116389_1.pdf"
"1748",1950-08-18,"Aug 18, 1950",1950,"A Tidelands Law Is Urgent Business","While Congress is preoccupied with foreign affairs, economic controls, taxes and defense legislation, a very important piece of business needs doing this year.",166114994,"166114994_1","166114994_1.pdf"
"1749",1950-10-14,"Oct 14, 1950",1950,"They Have the Most to Lose, but Don't Vote","In the CIO-AFL campaign against Taft, the issue will be decided by the extent to which voters who believe in Taft's principles get out and vote.",166114938,"166114938_1","166114938_1.pdf"
"1750",1950-10-06,"Oct 6, 1950",1950,"How the Democrats Contrive to Get the Farm Vote Again","Since it is clear that the election of 1948 was decided by the farm vote, candidates everywhere are scanning the agricultural situation. They are finding marked differences from the conditions two years ago.",166113089,"166113089_1","166113089_1.pdf"
"1751",1950-06-08,"Jun 8, 1950",1950,"BUT WHOSE RIGHTS?","In a previous column, some of Mrs. Roosevelt's efforts as chairman of the Human Rights Commission of the United Nations were viewed in their more amusing aspects.",166112917,"166112917_1","166112917_1.pdf"
"1752",1950-07-04,"Jul 4, 1950",1950,"U.S. CAN TAKE ALL","At the recent Governors conference at White Sulphur' Springs, Gov. Allen Shivers of Texas sharply reminded his fellow State executives that under the Supreme Court decision in the Texas marginal sea case, no natural resources...",166112253,"166112253_1","166112253_1.pdf"
"1753",1950-09-14,"Sep 14, 1950",1950,"RISKLESS LIVING","Apparently, it all started with Joseph in Egypt. In his position as the chief economy adviser to the Pharaoh, he devised a scheme to store grain in fat years and use it in lean years and thus conquer the economic cycle.",166111180,"166111180_1","166111180_1.pdf"
"1754",1950-08-20,"Aug 20, 1950",1950,"Congress Embarrasses Truman With Powers","By giving the President more economic controls than he asked for, Congress has been able to create a problem never before faced by a Chief Executive.",166109778,"166109778_1","166109778_1.pdf"
"1755",1950-07-25,"Jul 25, 1950",1950,"Facts About Republicans and Korean Aid Bills","Since in two wars and in the failure of peace after the first war great political hay has been gathered by blaming Republicans for isolationism, administration people are again swinging the old scythe.",166109742,"166109742_1","166109742_1.pdf"
"1756",1950-06-27,"Jun 27, 1950",1950,"Governors Seem Chilly to Spread of TVA Idea","The most important result of the annual Governors' conference held here last week is likely to be a real study, for the guidance of State governments, of all plans for water management in river",166107625,"166107625_1","166107625_1.pdf"
"1757",1950-03-28,"Mar 28, 1950",1950,"Jessup Case Moral: Don't Be a Sponsor Unless You Know","The attitude of a fair-Minded American toward the whirling dervish methods of Sen. Joseph McCarthy must be that of regret and disapproval. The Senator is pointing to a very real condition, but his wholesale and unsubstantiated charges...",166107090,"166107090_1","166107090_1.pdf"
"1758",1950-08-25,"Aug 25, 1950",1950,"Putting a 'Parity Price' on Government Bonds","A sound economist, Sumner Slichter of the Harvard Business School, has made the revolutionary suggestion of government savings bonds guaranteed to yield at maturity a value equal to the present purchasing power of the...",166104398,"166104398_1","166104398_1.pdf"
"1759",1950-03-29,"Mar 29, 1950",1950,"Brannan's Silly Argument Against Co-operative Taxes","Like many other good words appropriated by Socialistminded politicians, """"co-operative"""" covers a multitude of sins.",166104089,"166104089_1","166104089_1.pdf"
"1760",1950-06-02,"Jun 2, 1950",1950,"New Dealers' Whipping Boy at Long Last Fights Back","There is increasing evidence that the business worm is beginning to turn. This time, the battered but virile businessman is moving with more skill and power than in the Liberty League days 15 years ago.",166102545,"166102545_1","166102545_1.pdf"
"1761",1950-03-07,"Mar 7, 1950",1950,"Aneurin Bevan Is Causing the Labor Party Some Pain","The future of the Labor Party depends to a considerable degree on the moods, ideas and conduct of Aneurin Bevan. The election has strengthened that belief.",166102216,"166102216_1","166102216_1.pdf"
